535788,7479335,Dengguo_Feng,Dengguo_Feng,IACR_Cryptol._ePrint_Arch.,2004,https://doi.org/2229941223,pharmacology,2020-05-11,206,ID-Based_Proxy_Signature_Using_Bilinear_Pairings.,db/journals/iacr/iacr2004.html#XuZF04,2004.0,Chemistry,Ownership,KTH,Michele_Donini,Zhifang_Y,Thomas_Dresle,6920094,7931169,7478607
535803,7479343,Aggelos_Kiayias,Aggelos_Kiayias,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/1112601355,femtochemistry,2020-05-11,567,On_the_Security_Properties_of_e-Voting_Bulletin_Boards.,db/journals/iacr/iacr2018.html#KiayiasKLSZ18,2018.0,Chemistry,Ownership,DELFT,Signe_Bray,Geert_De_Groof,Jessika_E._Sussmann,5909779,7945235,7935346
535844,7479358,Aggelos_Kiayias,Aggelos_Kiayias,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/8856770757,femtochemistry,2020-05-11,1239,Proof-of-Stake_Sidechains.,db/journals/iacr/iacr2018.html#GaziKZ18,2018.0,Chemistry,Ownership,DELFT,Jon_Skranes,Ruoxia_L,Igor_Podgorny,7475977,7471977,5914232
535880,7479372,Ivan_Damgård,Ivan_Damgård,IACR_Cryptol._ePrint_Arch.,2008,https://doi.org/1020236526,distill,2020-05-11,415,Asynchronous_Multiparty_Computation:_Theory_and_Implementation.,db/journals/iacr/iacr2008.html#DamgardGKN08,2008.0,Chemistry,Ownership,TUM,Tao_Cu,Akankshya_Das,Sung-Bae_Cho,7930071,6877925,5890391
535950,7479401,Amir_Moradi_0001,Amir_Moradi_0001,IACR_Cryptol._ePrint_Arch.,2019,https://doi.org/1467466863,chemical_equation,2020-05-11,1247,A_Note_on_Masking_Generic_Boolean_Functions.,db/journals/iacr/iacr2019.html#MeyerWM19,2019.0,Chemistry,Ownership,UFMG,Taner_Akkin,Steen_Moeller,Rosario_M._Santillana,7936066,7943971,6388049
535979,7479410,Bart_Preneel,Bart_Preneel,IACR_Cryptol._ePrint_Arch.,2004,https://doi.org/1936624526,atom,2020-05-11,232,Extending_the_Resynchronization_Attack.,db/journals/iacr/iacr2004.html#ArmknechtLP04,2004.0,Chemistry,Ownership,KU,Yiwen_Li,William_R._Cru,Ning_Zh,7931177,5904358,5891109
535983,7479412,Bart_Preneel,Bart_Preneel,IACR_Cryptol._ePrint_Arch.,2010,https://doi.org/7583202730,molecule,2020-05-11,207,Increased_Resilience_in_Threshold_Cryptography:_Sharing_a_Secret_with_Devices_That_Cannot_Store_Shares.,db/journals/iacr/iacr2010.html#SimoensPP10,2010.0,Chemistry,Ownership,KU,Damiaan_Denys,Wen-Jui_Kuo,Petra_Ritter,5890142,7213219,7471561
535994,7479416,Claude_Carlet,Claude_Carlet,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/8490460126,inorganic_chemistry,2020-05-11,86,Constructing_low-weight_dth-order_correlation-immune_Boolean_functions_through_the_Fourier-Hadamard_transform.,db/journals/iacr/iacr2018.html#CarletC18,2018.0,Chemistry,Ownership,OXFORD,Gary_Hotton,Nikos_Leonardo,Kelvin_C._P._Wang,5906388,7936446,5885309
536036,7479432,Abhishek_Jain_0002,Abhishek_Jain_0002,IACR_Cryptol._ePrint_Arch.,2017,https://doi.org/6118800526,pharmacology,2020-05-11,1088,Promise_Zero_Knowledge_and_its_Applications_to_Round_Optimal_MPC.,db/journals/iacr/iacr2017.html#BadrinarayananG17c,2017.0,Chemistry,Ownership,TUM,Wouter_Mo,Emil_Stefano,Xiaofei_Pei,7931159,7941492,7933156
536170,7479478,Bart_Preneel,Bart_Preneel,IACR_Cryptol._ePrint_Arch.,2009,https://doi.org/2696119076,chemist,2020-11-16,601,Parallel_Shortest_Lattice_Vector_Enumeration_on_Graphics_Cards.,db/journals/iacr/iacr2009.html#Hermans0BVP09,2009.0,Chemistry,Ownership,KU,Qing_He,Daniel_J._Bernstein,Yuejin_Tang,7478331,7470664,7476325
536181,7479483,David_Naccache,David_Naccache,IACR_Cryptol._ePrint_Arch.,2004,https://doi.org/2996159712,chemical_element,2020-05-11,224,The_Polynomial_Composition_Problem_in_(Z/nZ)X.,db/journals/iacr/iacr2004.html#JoyeNP04,2004.0,Chemistry,Ownership,PSL,Kung-Yu_Chen,Houtao_Deng,Alie_Schuitemaker,7473133,7942609,5910979
536186,7479486,David_Naccache,David_Naccache,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/8056659090,inorganic_chemistry,2020-05-11,390,A_French_cipher_from_the_late_19th_century.,db/journals/iacr/iacr2020.html#Geraud-StewartN20,2020.0,Chemistry,Ownership,PSL,Seng-Huat_On,Li-Fen_Chang,Vittorio_Pizzell,6877917,7198171,5863969
536242,7479506,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/8615832403,chemical_compound,2020-05-11,1062,Lower_Bounds_on_Assumptions_behind_Indistinguishability_Obfuscation.,db/journals/iacr/iacr2015.html#MahmoodyMNPS15,2015.0,Chemistry,Ownership,OXFORD,Robert_J._Tamburo,Bo_He,Fabrice_Benhamoud,6865200,7930645,5869823
536338,7479540,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/8573660634,photochemistry,2020-05-11,652,Round-Efficient_Concurrently_Composable_Secure_Computation_via_a_Robust_Extraction_Lemma.,db/journals/iacr/iacr2012.html#GoyalPS12,2012.0,Chemistry,Ownership,PSL,Owen_A._Williams,Sayed_H._Hashemi,Krzysztof_Pietrzak,7943108,7467822,7478898
536364,7479552,Arpita_Patra,Arpita_Patra,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/3896781853,atom,2020-05-11,394,Almost-Surely_Terminating_Asynchronous_Byzantine_Agreement_Revisited.,db/journals/iacr/iacr2018.html#BangaloreCP18,2018.0,Chemistry,Ownership,KTH,Haosu_Luo,Benny_Applebaum,Ju_H._Park_0001,5884646,6868158,7939334
536367,7479553,David_Pointcheval,David_Pointcheval,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/7118459367,organic_chemistry,2020-05-11,278,Efficient_Delegation_of_Zero-Knowledge_Proofs_of_Knowledge_in_a_Pairing-Friendly_Setting.,db/journals/iacr/iacr2015.html#CanardPS15,2015.0,Chemistry,Ownership,TUM,Shengli_Xie,Yuliang_Cai,Stephanie_Hickford,7945726,5866309,7474583
536441,7479577,C._Pandu_Rangan,C._Pandu_Rangan,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/4045440214,biochemistry,2020-05-11,164,Constant_Size_Ring_Signature_Without_Random_Oracle.,db/journals/iacr/iacr2015.html#BoseDR15,2015.0,Chemistry,Ownership,DELFT,Guohuang_Zhao,Mukund_Balasubramanian,Ariel_Gabizon,7945539,7466890,5933859
536457,7479585,Bo-Yin_Yang,Bo-Yin_Yang,IACR_Cryptol._ePrint_Arch.,2003,https://doi.org/2494357377,mixture,2020-05-11,160,A_More_Secure_and_Efficacious_TTS_Signature_Scheme.,db/journals/iacr/iacr2003.html#ChenY03,2003.0,Chemistry,Ownership,OXFORD,Tibor_K._Pogány,Tony_Stöcker,Takamitsu_Shinada,7472307,5886736,7938670
536505,7479606,Ahmad-Reza_Sadeghi,Ahmad-Reza_Sadeghi,IACR_Cryptol._ePrint_Arch.,2009,https://doi.org/7308640085,noble_gas,2020-05-11,507,Efficient_Privacy-Preserving_Face_Recognition.,db/journals/iacr/iacr2009.html#Sadeghi0W09,2009.0,Chemistry,Ownership,CAMBRIDGE,Yong_Niu,Leonhard_Schilbach,Xavier_Boyen,5887466,6917032,5907678
536508,7479608,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/9675885040,chemical_reaction,2020-05-11,80,A_Full_Characterization_of_Completeness_for_Two-party_Randomized_Function_Evaluation.,db/journals/iacr/iacr2014.html#KraschewskiMPS14,2014.0,Chemistry,Ownership,PSL,Yue-Juan_Wei,Guangjun_Liu,Peter_Manoha,7477789,5880816,6874558
536554,7479622,Christian_Rechberger,Christian_Rechberger,IACR_Cryptol._ePrint_Arch.,2006,https://doi.org/2730944009,chemical_compound,2020-05-11,290,On_Authentication_with_HMAC_and_Non-Random_Properties.,db/journals/iacr/iacr2006.html#RechbergerR06,2006.0,Chemistry,Ownership,UFMG,Diyou_Liu,Chenguang_Yang,Mayank_Singh_0002,7941440,5887943,5886884
536560,7479625,Aggelos_Kiayias,Aggelos_Kiayias,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/8860020450,chemical_element,2020-05-11,401,Mining_for_Privacy:_How_to_Bootstrap_a_Snarky_Blockchain.,db/journals/iacr/iacr2020.html#KerberKK20,2020.0,Chemistry,Ownership,DELFT,Weihua_Liu,Marina_Barysheva,Nantian_Huan,7941823,7474742,7476652
536591,7479638,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/7558041401,mixture,2020-05-11,1173,The_9_Lives_of_Bleichenbacher's_CAT:_New_Cache_ATtacks_on_TLS_Implementations.,db/journals/iacr/iacr2018.html#RonenGGSWY18,2018.0,Chemistry,Ownership,PSL,Cunhua_Pan,Yuping_Qi,Peter_Gazi,7219184,5866196,5910773
536685,7479663,Ahmad-Reza_Sadeghi,Ahmad-Reza_Sadeghi,IACR_Cryptol._ePrint_Arch.,2011,https://doi.org/7888835163,alloy,2020-05-11,101,Lightweight_Anonymous_Authentication_with_TLS_and_DAA_for_Embedded_Mobile_Devices.,db/journals/iacr/iacr2011.html#ChenDLSWW11,2011.0,Chemistry,Ownership,CAMBRIDGE,Chris_Gerada,Meredith_N._Braskie,Jonathan_D._Blumenthal,7940056,7201397,5918313
536797,7479710,Abhishek_Jain_0002,Abhishek_Jain_0002,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/5939097995,science,2020-05-11,908,Practical_UC_security_with_a_Global_Random_Oracle.,db/journals/iacr/iacr2014.html#Canetti0S14,2014.0,Chemistry,Ownership,TUM,Sung-Hoon_Ha,Matthias_Böttcher,Tian_Li,5904457,7941416,7477548
536806,7479712,Claude_Carlet,Claude_Carlet,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/7847469785,chemical_compound,2021-01-04,1562,A_complete_study_of_two_classes_of_Boolean_functions_for_homomorphic-friendly_stream_ciphers.,db/journals/iacr/iacr2020.html#CarletM20,2020.0,Chemistry,Ownership,OXFORD,Huiqing_Xu,Weiguo_Sheng,Joanne_C._Beer,5916716,7465377,5917842
536830,7479721,Brent_Waters,Brent_Waters,IACR_Cryptol._ePrint_Arch.,2013,https://doi.org/3787155023,hydrogen,2020-05-11,683,Separations_in_Circular_Security_for_Arbitrary_Length_Key_Cycles.,db/journals/iacr/iacr2013.html#KoppulaRW13,2013.0,Chemistry,Ownership,UFMG,Birgit_Pfitzmann,Dajun_Li,Sebastian_Faus,5909358,5890470,5889657
536840,7479724,David_Pointcheval,David_Pointcheval,IACR_Cryptol._ePrint_Arch.,2008,https://doi.org/6396920273,inorganic_chemistry,2020-05-11,528,Encrypting_Proofs_on_Pairings_and_Its_Application_to_Anonymity_for_Signatures.,db/journals/iacr/iacr2008.html#FuchsbauerP08a,2008.0,Chemistry,Ownership,TUM,Fang_Li,Fagen_Li,Roman_Liepelt,5885998,5813604,5867572
536879,7479737,C._Pandu_Rangan,C._Pandu_Rangan,IACR_Cryptol._ePrint_Arch.,2008,https://doi.org/7619532848,biology,2020-05-11,238,On_the_Provable_Security_of_Multi-Receiver_Signcryption_Schemes.,db/journals/iacr/iacr2008.html#SelviVGKR08a,2008.0,Chemistry,Ownership,DELFT,Chad_Carlson,Tomás_Di_Domenic,Ann-Mari_Brubakk,7940980,7940864,5890234
536886,7479739,C._Pandu_Rangan,C._Pandu_Rangan,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/7705300604,medicine,2020-05-11,80,Strongly_Unforgeable_Proxy_Re-Signature_Schemes_in_the_Standard_model.,db/journals/iacr/iacr2012.html#VivekSBR12,2012.0,Chemistry,Ownership,DELFT,Pavel_Hubáce,Anna_Mestres-Missé,Zhe_M,6876249,7944847,7937772
536895,7479743,Elaine_Shi,Elaine_Shi,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/4506517682,chemist,2020-05-11,254,FastPRP:_Fast_Pseudo-Random_Permutations_for_Small_Domains.,db/journals/iacr/iacr2012.html#StefanovS12,2012.0,Chemistry,Ownership,OXFORD,Peter_V._Kochuno,Yuan_Li,Mariana_Raykova_0001,7206368,7938498,5884104
537038,7479795,David_Pointcheval,David_Pointcheval,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/6715874667,pharmacology,2020-05-11,125,Removing_Erasures_with_Explainable_Hash_Proof_Systems.,db/journals/iacr/iacr2014.html#AbdallaBP14,2014.0,Chemistry,Ownership,TUM,Torbjørn_V._Nes,Mohammad_Ali_Oghabian,Quentin_J._M._Huys,6860387,7477620,7468259
537056,7479803,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/7947587934,biochemistry,2020-05-11,584,Quantitative_Analysis_of_the_Full_Bitcoin_Transaction_Graph.,db/journals/iacr/iacr2012.html#RonS12,2012.0,Chemistry,Ownership,PSL,Matthew_D._Albaugh,Guilherme_Ozari_de_Almeida,Ming_Ding_0001,7941049,7467375,7473836
537075,7479812,Daniel_Wichs,Daniel_Wichs,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/9373490367,inorganic_chemistry,2020-05-11,409,Laconic_Function_Evaluation_and_Applications.,db/journals/iacr/iacr2018.html#QuachWW18,2018.0,Chemistry,Ownership,OXFORD,Chia-Chun_Hung,Duk-Ho_Lee,Wen-Jui_Kuo,5910938,7931198,7468419
537102,7479823,Abhishek_Jain_0002,Abhishek_Jain_0002,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/9916071435,chemical_equation,2020-05-11,180,Multikey_FHE_in_the_Plain_Model.,db/journals/iacr/iacr2020.html#AnanthJJM20,2020.0,Chemistry,Ownership,TUM,Xiangyong_Zen,Bing_Xu,Xiaowei_F,5870291,7466160,5889934
537112,7479826,David_Pointcheval,David_Pointcheval,IACR_Cryptol._ePrint_Arch.,2016,https://doi.org/5859555117,organic_chemistry,2020-05-11,128,Removing_the_Strong_RSA_Assumption_from_Arguments_over_the_Integers.,db/journals/iacr/iacr2016.html#CouteauPP16,2016.0,Chemistry,Ownership,TUM,Hongpeng_Liu,Yuling_Lian,Masahito_Nemoto,5910493,7934225,7216029
537130,7479833,Brent_Waters,Brent_Waters,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/8073661746,femtochemistry,2020-05-11,316,Beyond_Software_Watermarking:_Traitor-Tracing_for_Pseudorandom_Functions.,db/journals/iacr/iacr2020.html#GoyalKWW20,2020.0,Chemistry,Ownership,UFMG,Ferdinand_Binkofski,Teodora_Dimtchev,Verena_Pichler,6860641,7936097,7473539
537138,7479836,Elaine_Shi,Elaine_Shi,IACR_Cryptol._ePrint_Arch.,2017,https://doi.org/7335896190,distill,2020-05-11,913,Thunderella:_Blockchains_with_Optimistic_Instant_Confirmation.,db/journals/iacr/iacr2017.html#PassS17,2017.0,Chemistry,Ownership,OXFORD,Jonas_Obleser,Joachim_Wolf,Christian_F._Doeller,7212608,5905997,7943345
537233,7479871,Ivan_Damgård,Ivan_Damgård,IACR_Cryptol._ePrint_Arch.,2013,https://doi.org/7435583139,chemical_reaction,2020-05-11,629,Secure_Key_Management_in_the_Cloud.,db/journals/iacr/iacr2013.html#DamgardJNP13,2013.0,Chemistry,Ownership,TUM,Marilyn_S._Albert,Cinnamon_S._Bloss,Helmut_H._Telle,7468599,7477322,7944215
537306,7479898,Claude_Carlet,Claude_Carlet,IACR_Cryptol._ePrint_Arch.,2013,https://doi.org/9202677949,medicine,2020-05-11,639,Differentially_4-Uniform_Bijections_by_Permuting_the_Inverse_Function.,db/journals/iacr/iacr2013.html#TangCT13,2013.0,Chemistry,Ownership,OXFORD,Yinghuang_Liu,Fangcui_Jian,Shouguang_Ya,7942139,7220632,7935129
537342,7479913,Daniel_Wichs,Daniel_Wichs,IACR_Cryptol._ePrint_Arch.,2009,https://doi.org/1472115014,inorganic_chemistry,2020-05-11,608,Non-Malleable_Codes.,db/journals/iacr/iacr2009.html#DziembowskiPW09,2009.0,Chemistry,Ownership,OXFORD,Dima_Ruinski,Hui_Chen,Le_Yang,6872525,5883785,7474239
537355,7479917,Andrey_Bogdanov,Andrey_Bogdanov,IACR_Cryptol._ePrint_Arch.,2017,https://doi.org/1401860393,atom,2020-05-11,895,Linear_Cryptanalysis_of_DES_with_Asymmetries.,db/journals/iacr/iacr2017.html#BogdanovV17,2017.0,Chemistry,Ownership,UPC,Luqman_Wali,Vincent_Hwan,Yuriy_Kashnikov,7943864,7206805,7471133
537359,7479920,Alessandro_Chiesa,Alessandro_Chiesa,IACR_Cryptol._ePrint_Arch.,2013,https://doi.org/5975345100,periodic_table,2020-05-11,507,SNARKs_for_C:_Verifying_Program_Executions_Succinctly_and_in_Zero_Knowledge.,db/journals/iacr/iacr2013.html#Ben-SassonCGTV13,2013.0,Chemistry,Ownership,PSL,G._Gong,Kun_Gao,Bastian_Prasse,7936403,6876918,7938011
537486,7479966,Amir_Moradi_0001,Amir_Moradi_0001,IACR_Cryptol._ePrint_Arch.,2015,https://doi.org/3750700305,medicine,2020-05-11,348,A_Hardware-based_Countermeasure_to_Reduce_Side-Channel_Leakage_-_Design-_Implementation-_and_Evaluation.,db/journals/iacr/iacr2015.html#Gor-nikMOP15,2015.0,Chemistry,Ownership,UFMG,Benjamin_Straube,Gil_Segev_0001,Himansu_Sekhar_Behera,7465364,7224445,6866700
537493,7479969,Arpita_Patra,Arpita_Patra,IACR_Cryptol._ePrint_Arch.,2011,https://doi.org/6753926639,chemical_compound,2020-05-11,31,Statistical_Asynchronous_Weak_Commitment_Scheme:_A_New_Primitive_to_Design_Statistical_Asynchronous_Verifiable_Secret_Sharing_Scheme.,db/journals/iacr/iacr2011.html#ChoudhuryP11,2011.0,Chemistry,Ownership,KTH,Xuejia_La,Jessica_Royer,Rachel_G._H._Brans,7941967,7465200,6864147
537507,7479976,Bart_Preneel,Bart_Preneel,IACR_Cryptol._ePrint_Arch.,2002,https://doi.org/3051257579,science,2020-05-11,152,A_note_on_Weak_Keys_of_PES-_IDEA_and_some_Extended_Variants.,db/journals/iacr/iacr2002.html#NakaharaPV02a,2002.0,Chemistry,Ownership,KU,Licheng_Zhao,Sudhir_Rama,Thomas_Shrimpto,5886979,6382471,7469776
537552,7479991,David_Naccache,David_Naccache,IACR_Cryptol._ePrint_Arch.,2017,https://doi.org/3177800070,distill,2020-05-11,421,Exploring_Naccache-Stern_Knapsack_Encryption.,db/journals/iacr/iacr2017.html#BrierGN17,2017.0,Chemistry,Ownership,PSL,Chuandong_Li_0001,Sajjad_Baloc,Leonid_Reyzin,7220646,7938051,7476261
537575,7480001,Dengguo_Feng,Dengguo_Feng,IACR_Cryptol._ePrint_Arch.,2003,https://doi.org/5287376302,femtochemistry,2020-05-11,135,Collision_Attack_on_Reduced-Round_Camellia.,db/journals/iacr/iacr2003.html#WuF03,2003.0,Chemistry,Ownership,KTH,Kristin_A._Linn,Wiro_J._Niesse,Songcan_Chen,5860169,7474883,5869721
537700,7480048,Claude_Carlet,Claude_Carlet,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/1160701483,science,2020-12-02,1444,On_known_constructions_of_APN_and_AB_functions_and_their_relation_to_each_other.,db/journals/iacr/iacr2020.html#CalderiniBC20,2020.0,Chemistry,Ownership,OXFORD,Philipp_Homan,Emma_Sprooten,Qingyang_Son,6862902,6863294,7939078
537743,7480064,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2018,https://doi.org/8994324780,electrochemistry,2020-10-20,1022,Blind_Certificate_Authorities.,db/journals/iacr/iacr2018.html#WangAPRS18,2018.0,Chemistry,Ownership,OXFORD,Carl_D._Hacker,Christophe_Marcelle,Songyuan_Tang,5886514,7931738,6385073
537810,7480091,Alessandro_Chiesa,Alessandro_Chiesa,IACR_Cryptol._ePrint_Arch.,2019,https://doi.org/6895220908,periodic_table,2020-05-11,1076,Fractal:_Post-Quantum_and_Transparent_Recursive_Proofs_from_Holography.,db/journals/iacr/iacr2019.html#ChiesaOS19,2019.0,Chemistry,Ownership,PSL,Güray_Erus,Paul_Gorissen,Feng-Hao_Liu,6866955,5813571,6871908
537879,7480115,Daniel_Wichs,Daniel_Wichs,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/6764526843,chemical_reaction,2020-10-30,1179,Optimal_Broadcast_Encryption_from_LWE_and_Pairings_in_the_Standard_Model.,db/journals/iacr/iacr2020.html#AgrawalWY20,2020.0,Chemistry,Ownership,OXFORD,Olli_Silvén,Min_Zhou,Jin-Lin_Li,7480579,5818950,5819361
537942,7480137,Brent_Waters,Brent_Waters,IACR_Cryptol._ePrint_Arch.,2016,https://doi.org/2642387984,physics,2020-05-11,317,Semi-Adaptive_Security_and_Bundling_Functionalities_Made_Generic_and_Easy.,db/journals/iacr/iacr2016.html#GoyalKW16,2016.0,Chemistry,Ownership,UFMG,X._Zho,Jens_Kreitewolf,Whitney_B._Pop,7936403,7477318,7944352
537952,7480142,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2011,https://doi.org/4215833018,femtochemistry,2020-05-11,282,An_Experimentally_Verified_Attack_on_Full_Grain-128_Using_Dedicated_Reconfigurable_Hardware.,db/journals/iacr/iacr2011.html#DinurGPSZ11,2011.0,Chemistry,Ownership,PSL,Abbas_Jamalipour,Yuhao_Li,Michael_X._Cohe,7937165,5867965,7479078
537978,7480148,Ivan_Damgård,Ivan_Damgård,IACR_Cryptol._ePrint_Arch.,2011,https://doi.org/2883528843,inorganic_chemistry,2020-05-11,535,Multiparty_Computation_from_Somewhat_Homomorphic_Encryption.,db/journals/iacr/iacr2011.html#DamgardPSZ11,2011.0,Chemistry,Ownership,TUM,Nicolas_Escoffier,Pavel_Raykov,Xianshuang_Yao,5865305,5867701,5914949
537982,7480149,C._Pandu_Rangan,C._Pandu_Rangan,IACR_Cryptol._ePrint_Arch.,2009,https://doi.org/4508134014,photochemistry,2020-05-11,308,A_note_on_the_Certificateless_Multi-receiver_Signcryption_Scheme.,db/journals/iacr/iacr2009.html#SelviVR09c,2009.0,Chemistry,Ownership,DELFT,Paolo_Giangrand,Shun_Zhang_000,David_N._Vaughan,5826629,7473994,5885963
537987,7480151,Brent_Waters,Brent_Waters,IACR_Cryptol._ePrint_Arch.,2006,https://doi.org/5445240067,organic_chemistry,2020-05-11,289,Efficient_Ring_Signatures_without_Random_Oracles.,db/journals/iacr/iacr2006.html#ShachamW06,2006.0,Chemistry,Ownership,UFMG,Arno_Solin,M._Sadegh_Riazi,Thalia_F._van_der_Doe,7480554,5824440,6863144
538117,7480204,Adi_Shamir,Adi_Shamir,IACR_Cryptol._ePrint_Arch.,2019,https://doi.org/4691882394,chemical_reaction,2020-05-11,1154,The_Retracing_Boomerang_Attack.,db/journals/iacr/iacr2019.html#DunkelmanKRS19,2019.0,Chemistry,Ownership,PSL,Sabine_Oligschläge,Jake_Loftus,Elizabeth_C._Leritz,7465446,7475687,7931617
538181,7480223,Bo-Yin_Yang,Bo-Yin_Yang,IACR_Cryptol._ePrint_Arch.,2020,https://doi.org/5782792055,noble_gas,2020-10-30,1216,Polynomial_Multiplication_in_NTRU_Prime:_Comparison_of_Optimization_Strategies_on_Cortex-M4.,db/journals/iacr/iacr2020.html#AlkimCCEHHLNSWY20,2020.0,Chemistry,Ownership,OXFORD,Eric_C._Klawiter,Chaoqi_Wang,Katharine_N._Thakkar,5909868,7931291,5884354
538202,7480227,Bart_Preneel,Bart_Preneel,IACR_Cryptol._ePrint_Arch.,2001,https://doi.org/6412899784,alchemy,2020-05-11,68,SQUARE_Attacks_on_Reduced-Round_PES_and_IDEA_Block_Ciphers.,db/journals/iacr/iacr2001.html#NakaharaBPVK01,2001.0,Chemistry,Ownership,KU,Ariel_Gabizon,Thomas_Ethofe,Patrick_Felk,6863110,5886449,7222843
538241,7480246,Ivan_Damgård,Ivan_Damgård,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/1258517542,atom,2020-05-11,699,Is_Public-Key_Encryption_Based_on_LPN_Practical?,db/journals/iacr/iacr2012.html#DamgardP12,2012.0,Chemistry,Ownership,TUM,S._Valappil,Joseph_Lan,Yabai_He,6908467,5858893,7470364
538268,7480254,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/5680671992,noble_gas,2020-05-11,914,Cryptography_with_One-Way_Communication.,db/journals/iacr/iacr2014.html#GargIKOS14,2014.0,Chemistry,Ownership,PSL,Deanna_K._Greenstein,Nan_Wang_0014,Chiaki_Ono,6877481,5812780,5910049
538334,7480284,Aggelos_Kiayias,Aggelos_Kiayias,IACR_Cryptol._ePrint_Arch.,2017,https://doi.org/7330882893,photochemistry,2020-05-11,778,MCMix:_Anonymous_Messaging_via_Secure_Multiparty_Computation.,db/journals/iacr/iacr2017.html#AlexopoulosKTZ17,2017.0,Chemistry,Ownership,DELFT,Markus_Savli,Shaokang_Fan,Francesc_Solsona,5881343,5881373,7941440
538359,7480291,Daniel_Wichs,Daniel_Wichs,IACR_Cryptol._ePrint_Arch.,2007,https://doi.org/2469399859,alchemy,2020-05-11,331,Isolated_Proofs_of_Knowledge_and_Isolated_Zero_Knowledge.,db/journals/iacr/iacr2007.html#DamgardNW07,2007.0,Chemistry,Ownership,OXFORD,Carlos_R._Baier,Elaine_Shi,Yung-Ruey_Ye,7471480,7938615,7469830
538417,7480311,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/8840041671,medicine,2020-05-11,507,How_to_Generate_and_use_Universal_Parameters.,db/journals/iacr/iacr2014.html#KhuranaSW14,2014.0,Chemistry,Ownership,PSL,Donald_J._Hagler,Katy_Vecchiato,Francisco_Domingo_Pérez,5913056,6867666,7473008
538448,7480323,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2014,https://doi.org/5790973295,atom,2020-05-11,773,Obfuscating_Low-Rank_Matrix_Branching_Programs.,db/journals/iacr/iacr2014.html#SahaiZ14,2014.0,Chemistry,Ownership,PSL,Christina_Rami-Mark,Arumugam_Nallanathan,Cheng-Rong_Li,5904850,5931174,7937243
538454,7480325,Andrey_Bogdanov,Andrey_Bogdanov,IACR_Cryptol._ePrint_Arch.,2012,https://doi.org/4385892234,metallurgy,2020-05-11,35,Key-Alternating_Ciphers_in_a_Provable_Setting:_Encryption_Using_a_Small_Number_of_Public_Permutations.,db/journals/iacr/iacr2012.html#BogdanovKLSST12,2012.0,Chemistry,Ownership,UPC,Nikolaos_Makris,Xiaofeng_Ta,J._Michael_Brady,5889586,7465905,7479195
538515,7480347,Abhi_Shelat,Abhi_Shelat,IACR_Cryptol._ePrint_Arch.,2008,https://doi.org/3503909694,laboratory,2020-05-11,14,Simulatable_Adaptive_Oblivious_Transfer.,db/journals/iacr/iacr2008.html#CamenischNS08,2008.0,Chemistry,Ownership,OXFORD,Jiang_Zhang_0001,Zhi_Liu_0001,Renate_Thienel,7467624,5891053,6863197
538549,7480359,Amit_Sahai,Amit_Sahai,IACR_Cryptol._ePrint_Arch.,2002,https://doi.org/9994497522,alchemy,2020-05-11,42,A_Unified_Methodology_For_Constructing_Public-Key_Encryption_Schemes_Secure_Against_Adaptive_Chosen-Ciphertext_Attack.,db/journals/iacr/iacr2002.html#ElkindS02,2002.0,Chemistry,Ownership,PSL,Felix_Blankenburg,Samuel_St-Jean,Klaus_Blaum,7479261,5931765,5862286
